datasets_size,co2_eq_emissions,training_type,performance_metrics,performance_score,downloads,likes,size,size_efficency,datasets_size_efficency,auto,metric_accuracy,metric_f1,metric_rouge1,metric_rougeL
,9.232131148683266,Not Specified,"{'accuracy': 0.985, 'f1': 0.0, 'rouge1': nan, 'rougeL': nan}",0.0,3,0,1109889457.0,120220287.07405204,,True,0.985,0.0,,
,0.0201678425471772,Not Specified,"{'accuracy': 0.511, 'f1': 0.506, 'rouge1': nan, 'rougeL': nan}",0.508487708947886,7,0,267857393.0,13281410362.73068,,True,0.511,0.506,,
,0.0421576133189314,Not Specified,"{'accuracy': 0.996, 'f1': 0.0, 'rouge1': nan, 'rougeL': nan}",0.0,2,2,1109889457.0,26327141638.76992,,True,0.996,0.0,,
,0.1069,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,,,,False,,,,
,21.087082943674982,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,1,295861701.0,14030470.77636421,,True,,,,
,74.90468999750897,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,2,0,4918417081.0,65662338.1147905,,True,,,,
,0.262567988153626,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,2,0,4918417081.0,18731975346.980537,,True,,,,
,0.2690788847590159,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,1,4918417081.0,18278718099.359158,,True,,,,
,1.3744604633696438,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,0,0,,,,True,,,,
,22.431314788743983,Not Specified,"{'accuracy': 0.647, 'f1': 0.542, 'rouge1': nan, 'rougeL': nan}",0.5898637510513036,4,1,556862191.0,24825214.047614947,,True,0.647,0.542,,
,6.799888815236616,Not Specified,"{'accuracy': 1.0, 'f1': 1.0, 'rouge1': nan, 'rougeL': nan}",1.0,4,0,347600575.0,51118567.44203317,,True,1.0,1.0,,
,0.3760970336042794,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,0,0,,,,True,,,,
,0.0409785418562958,Not Specified,"{'accuracy': 0.815, 'f1': 0.745, 'rouge1': nan, 'rougeL': nan}",0.7784294871794872,4,0,556846831.0,13588741955.552233,,True,0.815,0.745,,
,0.0402978723064698,Not Specified,"{'accuracy': 0.779, 'f1': 0.635, 'rouge1': nan, 'rougeL': nan}",0.6996676096181047,4,0,737766955.0,18307838919.86158,,True,0.779,0.635,,
,4.630852478388675,Not Specified,"{'accuracy': 0.725, 'f1': 0.523, 'rouge1': nan, 'rougeL': nan}",0.6076522435897436,4,0,438006125.0,94584339.93397392,,True,0.725,0.523,,
,4.695596043893512,Not Specified,"{'accuracy': 0.779, 'f1': 0.646, 'rouge1': nan, 'rougeL': nan}",0.7062933333333333,4,0,433318253.0,92281842.16645253,,True,0.779,0.646,,
,12.699762619910535,Not Specified,"{'accuracy': 0.637, 'f1': 0.039, 'rouge1': nan, 'rougeL': nan}",0.0735,4,0,1334461229.0,105077651.365534,,True,0.637,0.039,,
,0.0073164334313121,Not Specified,"{'accuracy': 0.989, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",0.989,3,0,343266993.0,46917257735.2952,,True,0.989,,,
,0.0150120248218022,Not Specified,"{'accuracy': 0.991, 'f1': 0.0, 'rouge1': nan, 'rougeL': nan}",0.0,3,0,1336512689.0,89029475028.50925,,True,0.991,0.0,,
,0.0295948437133704,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.64877, 'rougeL': 0.64527}",0.6470152667614603,2,0,557969145.0,18853593227.38778,,True,,,0.64877,0.64527
,7.940487247386902,Not Specified,"{'accuracy': 0.942, 'f1': 0.958, 'rouge1': nan, 'rougeL': nan}",0.9499326315789473,1505,10,347596479.0,43775207.7637791,,True,0.942,0.958,,
,0.0334,fine-tuning,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,5,1,557723065.0,16698295359.281437,,False,,,,
,3.2447037790637503,Not Specified,"{'accuracy': 0.991, 'f1': 0.988, 'rouge1': nan, 'rougeL': nan}",0.9894977261243052,4,0,,,,True,0.991,0.988,,
,0.1503169877612804,Not Specified,"{'accuracy': 0.983, 'f1': 0.976, 'rouge1': nan, 'rougeL': nan}",0.9794874936191936,4,6,,,,True,0.983,0.976,,
,0.0047353241110689,Not Specified,"{'accuracy': 0.658, 'f1': 0.478, 'rouge1': nan, 'rougeL': nan}",0.5537394366197184,4,0,737770027.0,155801379102.10837,,True,0.658,0.478,,
,2.3711122483132376,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,2,1,295861701.0,124777602.24572672,,True,,,,
,0.0110294087066048,Not Specified,"{'accuracy': 0.973, 'f1': 0.912, 'rouge1': nan, 'rougeL': nan}",0.9415129973474802,163,0,1330303153.0,120614185981.10046,,True,0.973,0.912,,
,13.219748263433518,Not Specified,"{'accuracy': 0.934, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",0.9340000000000002,9,0,347596479.0,26293729.053938884,,True,0.934,,,
,0.8519213945001354,Not Specified,"{'accuracy': 0.99, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",0.99,3,0,343266993.0,402932706.25209713,,True,0.99,,,
,45.2679908890355,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,2,0,4918417081.0,108651101.68145998,,True,,,,
,0.3857777634696358,Not Specified,"{'accuracy': 0.988, 'f1': 0.989, 'rouge1': nan, 'rougeL': nan}",0.9884997470915527,3,0,265491317.0,688197563.8310645,,True,0.988,0.989,,
,1.0819688360882111,Not Specified,"{'accuracy': 0.978, 'f1': 0.983, 'rouge1': nan, 'rougeL': nan}",0.9804936257011728,3,0,435643185.0,402639309.44170254,,True,0.978,0.983,,
,4721.333535315218,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.7885, 'rougeL': 0.78683}",0.7876641148203868,57,1,557969145.0,118180.41255218106,,True,,,0.7885,0.78683
,1.8709463080714803,Not Specified,"{'accuracy': 0.988, 'f1': 0.988, 'rouge1': nan, 'rougeL': nan}",0.988,2,0,347612863.0,185795210.42392164,,True,0.988,0.988,,
,13.980549591928089,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,2,0,295861701.0,21162379.85170632,,True,,,,
,7.704828730137597,Not Specified,"{'accuracy': 0.827, 'f1': 0.53, 'rouge1': nan, 'rougeL': nan}",0.6459985261606485,4,0,,,,True,0.827,0.53,,
,0.0082468973760525,Not Specified,"{'accuracy': 0.831, 'f1': 0.521, 'rouge1': nan, 'rougeL': nan}",0.6404600591715977,3,0,,,,True,0.831,0.521,,
,0.0027665450339142,Not Specified,"{'accuracy': 0.824, 'f1': 0.543, 'rouge1': nan, 'rougeL': nan}",0.6546188734455011,3,0,,,,True,0.824,0.543,,
,47.55255625240336,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,2,0,4918417081.0,103431181.59397408,,True,,,,
,0.642110734276787,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,2,0,4918417081.0,7659764614.493855,,True,,,,
,101.24633341477742,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,2,0,4918417081.0,48578718.01490968,,True,,,,
,0.9669951284881568,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.50229, 'rougeL': 0.50229}",0.50229,2,0,557969145.0,577013398.0637046,,True,,,0.50229,0.50229
,2.82976037007073,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,314179909.0,111027036.89081174,,True,,,,
,96.54051975402358,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,2,0,4918417081.0,50946660.464763165,,True,,,,
,5.912842155368309,Not Specified,"{'accuracy': 0.934, 'f1': 0.934, 'rouge1': nan, 'rougeL': nan}",0.9340000000000002,4,0,737766955.0,124773659.70782366,,True,0.934,0.934,,
,8.44003619525122,Not Specified,"{'accuracy': 0.998, 'f1': 0.999, 'rouge1': nan, 'rougeL': nan}",0.9984997496244366,4,0,498660333.0,59082724.46515938,,True,0.998,0.999,,
,1.3946229895659434,Not Specified,"{'accuracy': 0.843, 'f1': 0.832, 'rouge1': nan, 'rougeL': nan}",0.8374638805970149,5,0,438009197.0,314069967.4944582,,True,0.843,0.832,,
,2.9876405883375106,Not Specified,"{'accuracy': 0.983, 'f1': 0.976, 'rouge1': nan, 'rougeL': nan}",0.9794874936191936,4,0,,,,True,0.983,0.976,,
,1.2662388515647711,Not Specified,"{'accuracy': 0.81, 'f1': 0.59, 'rouge1': nan, 'rougeL': nan}",0.6827142857142857,4,0,556852975.0,439769301.2750807,,True,0.81,0.59,,
,1.6081724212150736,Not Specified,"{'accuracy': 0.821, 'f1': 0.677, 'rouge1': nan, 'rougeL': nan}",0.7420787716955941,4,0,737773099.0,458764924.2502037,,True,0.821,0.677,,
,0.9444638089570118,Not Specified,"{'accuracy': 0.799, 'f1': 0.58, 'rouge1': nan, 'rougeL': nan}",0.6721102248005801,4,0,438012269.0,463768187.6701075,,True,0.799,0.58,,
,1.118838634517984,Not Specified,"{'accuracy': 0.804, 'f1': 0.583, 'rouge1': nan, 'rougeL': nan}",0.6758932948810382,4,0,433324397.0,387298385.6932006,,True,0.804,0.583,,
,1.463756126402436,Not Specified,"{'accuracy': 0.732, 'f1': 0.507, 'rouge1': nan, 'rougeL': nan}",0.5990702179176756,5,0,1334469421.0,911674695.6201018,,True,0.732,0.507,,
,4.466856397835458,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,1,,,,True,,,,
,32.513983893680546,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,4,0,,,,True,,,,
,50.53686341531619,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,4,0,,,,True,,,,
,0.1297870838472963,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,7,0,,,,True,,,,
,0.1288210176412382,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,5,0,,,,True,,,,
,3.162191628403084,Not Specified,"{'accuracy': 0.974, 'f1': 0.964, 'rouge1': nan, 'rougeL': nan}",0.9689742002063982,3,1,,,,True,0.974,0.964,,
,16.43804270120875,Not Specified,"{'accuracy': 0.994, 'f1': 0.847, 'rouge1': nan, 'rougeL': nan}",0.9146311787072244,3,0,667179825.0,40587546.6518249,,True,0.994,0.847,,
,20.262915394129607,Not Specified,"{'accuracy': 0.995, 'f1': 0.844, 'rouge1': nan, 'rougeL': nan}",0.9133007069059272,3,0,667179825.0,32926151.64317813,,True,0.995,0.844,,
,15.90515729014607,Not Specified,"{'accuracy': 0.994, 'f1': 0.769, 'rouge1': nan, 'rougeL': nan}",0.8671423709585933,3,0,667179825.0,41947389.31713342,,True,0.994,0.769,,
,18.179473658039548,Not Specified,"{'accuracy': 0.997, 'f1': 0.854, 'rouge1': nan, 'rougeL': nan}",0.91997622906537,3,0,667179825.0,36699622.74760093,,True,0.997,0.854,,
,22.12649933027385,Not Specified,"{'accuracy': 0.994, 'f1': 0.871, 'rouge1': nan, 'rougeL': nan}",0.9284439678284184,3,0,1109929393.0,50162900.89238725,,True,0.994,0.871,,
,0.0796750250015584,Not Specified,"{'accuracy': 0.995, 'f1': 0.867, 'rouge1': nan, 'rougeL': nan}",0.9266004296455423,3,0,667179825.0,8373763610.202197,,True,0.995,0.867,,
,16.970831166674337,Not Specified,"{'accuracy': 0.994, 'f1': 0.868, 'rouge1': nan, 'rougeL': nan}",0.9267368421052632,3,0,667179825.0,39313326.403844185,,True,0.994,0.868,,
,18.37074974959855,Not Specified,"{'accuracy': 0.995, 'f1': 0.851, 'rouge1': nan, 'rougeL': nan}",0.9173835319609968,3,0,667179825.0,36317506.5848676,,True,0.995,0.851,,
,19.661735872263936,Not Specified,"{'accuracy': 0.991, 'f1': 0.783, 'rouge1': nan, 'rougeL': nan}",0.8748060879368659,3,0,667179825.0,33932905.48375056,,True,0.991,0.783,,
,0.8438685047317921,Not Specified,"{'accuracy': 0.755, 'f1': 0.751, 'rouge1': nan, 'rougeL': nan}",0.7529946879150066,4,0,556846831.0,659873935.1896815,,True,0.755,0.751,,
,1.1703390276575862,Not Specified,"{'accuracy': 0.83, 'f1': 0.848, 'rouge1': nan, 'rougeL': nan}",0.8389034564958283,4,0,737766955.0,630387381.4040263,,True,0.83,0.848,,
,1.14595289523453,Not Specified,"{'accuracy': 0.795, 'f1': 0.83, 'rouge1': nan, 'rougeL': nan}",0.812123076923077,4,0,438006125.0,382220008.18834525,,True,0.795,0.83,,
,0.8181506582658064,Not Specified,"{'accuracy': 0.775, 'f1': 0.807, 'rouge1': nan, 'rougeL': nan}",0.790676359039191,4,0,433318253.0,529631368.77318335,,True,0.775,0.807,,
,2.331522912581982,Not Specified,"{'accuracy': 0.72, 'f1': 0.778, 'rouge1': nan, 'rougeL': nan}",0.7478771695594125,4,0,1334461229.0,572356043.2533717,,True,0.72,0.778,,
,19.692537664708304,Not Specified,"{'accuracy': 0.992, 'f1': 0.801, 'rouge1': nan, 'rougeL': nan}",0.8863268265476854,3,0,667179825.0,33879829.82993993,,True,0.992,0.801,,
,18.56487105177345,Not Specified,"{'accuracy': 0.991, 'f1': 0.79, 'rouge1': nan, 'rougeL': nan}",0.8791577765300393,3,0,667179825.0,35937757.02181708,,True,0.991,0.79,,
,0.6998538355363139,Not Specified,"{'accuracy': 1.0, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",1.0,2,0,347596479.0,496670106.4567703,,True,1.0,,,
,0.6330824015396253,Not Specified,"{'accuracy': 0.75, 'f1': 0.667, 'rouge1': nan, 'rougeL': nan}",0.7060691601976006,4,0,439787885.0,694677160.3988004,,True,0.75,0.667,,
,20.17997164723111,Not Specified,"{'accuracy': 0.993, 'f1': 0.86, 'rouge1': nan, 'rougeL': nan}",0.9217269293038316,3,0,667179825.0,33061484.75642401,,True,0.993,0.86,,
,1.2406150246482144,Not Specified,"{'accuracy': 1.0, 'f1': 1.0, 'rouge1': nan, 'rougeL': nan}",1.0,3,0,1330262193.0,1072260263.3135172,,True,1.0,1.0,,
,0.9492814628505252,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,0,0,,,,True,,,,
,1.51853168148008,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,0,0,,,,True,,,,
,0.316594943692132,Not Specified,"{'accuracy': 0.8, 'f1': 0.5, 'rouge1': nan, 'rougeL': nan}",0.6153846153846154,3,0,265491317.0,838583566.4456254,,True,0.8,0.5,,
,0.3397575484174952,Not Specified,"{'accuracy': 1.0, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",1.0,2,0,110392879.0,324916633.97673464,,True,1.0,,,
,1.3554114117578944,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,5,0,,,,True,,,,
,11.438220107218369,Not Specified,"{'accuracy': 0.794, 'f1': 0.788, 'rouge1': nan, 'rougeL': nan}",0.7909886219974716,4,0,556982127.0,48694825.049616136,,True,0.794,0.788,,
,0.0115298552909659,Not Specified,"{'accuracy': 0.963, 'f1': 0.935, 'rouge1': nan, 'rougeL': nan}",0.9487934668071656,6,0,347686655.0,30155335537.68245,,True,0.963,0.935,,
,19.94429730071814,Not Specified,"{'accuracy': 0.992, 'f1': 0.851, 'rouge1': nan, 'rougeL': nan}",0.9161063483450894,3,0,667179825.0,33452160.03052545,,True,0.992,0.851,,
,22.87049697186888,Not Specified,"{'accuracy': 0.994, 'f1': 0.89, 'rouge1': nan, 'rougeL': nan}",0.9391295116772824,3,0,667179825.0,29172073.777873877,,True,0.994,0.89,,
,0.127629627488599,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,,,,True,,,,
,0.5267790340228428,Not Specified,"{'accuracy': 0.818, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",0.818,2,0,343266993.0,651633741.7200907,,True,0.818,,,
,4.092983833698762,Not Specified,"{'accuracy': 1.0, 'f1': 1.0, 'rouge1': nan, 'rougeL': nan}",1.0,4,0,,,,True,1.0,1.0,,
,3.652284357860415,Not Specified,"{'accuracy': 0.921, 'f1': 0.832, 'rouge1': nan, 'rougeL': nan}",0.8742407301768397,4,1,1334461229.0,365377144.34200174,,True,0.921,0.832,,
4000000000.0,2100.0,fine-tuning,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,20,0,1935795713.0,921807.4823809525,1904761.9047619049,False,,,,
,17.781243387408683,Not Specified,"{'accuracy': 0.999, 'f1': 0.962, 'rouge1': nan, 'rougeL': nan}",0.9801509433962262,2,0,667179825.0,37521550.68483263,,True,0.999,0.962,,
,15.043841231531312,Not Specified,"{'accuracy': 0.999, 'f1': 0.947, 'rouge1': nan, 'rougeL': nan}",0.9723052415210688,2,0,667179825.0,44349033.91572737,,True,0.999,0.947,,
,16.894326665784842,Not Specified,"{'accuracy': 0.999, 'f1': 0.968, 'rouge1': nan, 'rougeL': nan}",0.9832557193695982,2,0,667179825.0,39491353.41103608,,True,0.999,0.968,,
,0.7950743476524714,Not Specified,"{'accuracy': 1.0, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",1.0,3,1,110392879.0,138845982.54986456,,True,1.0,,,
,19.82493725454133,Not Specified,"{'accuracy': 0.999, 'f1': 0.967, 'rouge1': nan, 'rougeL': nan}",0.9827395727365208,2,0,667179825.0,33653565.528797224,,True,0.999,0.967,,
,15.97111881210848,Not Specified,"{'accuracy': 0.999, 'f1': 0.966, 'rouge1': nan, 'rougeL': nan}",0.9822229007633588,2,0,667179825.0,41774144.49476005,,True,0.999,0.966,,
,0.9315924025671088,Not Specified,"{'accuracy': 0.837, 'f1': 0.81, 'rouge1': nan, 'rougeL': nan}",0.8232786885245902,4,0,438006125.0,470169275.5254597,,True,0.837,0.81,,
,1.0566666951225436,Not Specified,"{'accuracy': 0.854, 'f1': 0.832, 'rouge1': nan, 'rougeL': nan}",0.8428564650059311,5,0,438006125.0,414516826.3765554,,True,0.854,0.832,,
,1.173820365058826,Not Specified,"{'accuracy': 0.846, 'f1': 0.817, 'rouge1': nan, 'rougeL': nan}",0.8312471437161757,5,0,438006125.0,373145787.9230519,,True,0.846,0.817,,
,1.7828199447393138,Not Specified,"{'accuracy': 0.858, 'f1': 0.837, 'rouge1': nan, 'rougeL': nan}",0.8473699115044246,5,0,438006125.0,245681638.4023827,,True,0.858,0.837,,
,1.1831906042914635,Not Specified,"{'accuracy': 0.854, 'f1': 0.827, 'rouge1': nan, 'rougeL': nan}",0.8402831647828674,4,0,438006125.0,370190672.0788183,,True,0.854,0.827,,
,1.7868012751172693,Not Specified,"{'accuracy': 0.854, 'f1': 0.827, 'rouge1': nan, 'rougeL': nan}",0.8402831647828674,4,0,556846831.0,311644522.9553878,,True,0.854,0.827,,
,1.1747519267416993,Not Specified,"{'accuracy': 0.813, 'f1': 0.798, 'rouge1': nan, 'rougeL': nan}",0.8054301675977654,4,0,737766955.0,628019361.5398239,,True,0.813,0.798,,
,1.0328202141613765,Not Specified,"{'accuracy': 0.866, 'f1': 0.834, 'rouge1': nan, 'rougeL': nan}",0.8496988235294118,5,0,438006125.0,424087482.9852645,,True,0.866,0.834,,
,0.7623869342782728,Not Specified,"{'accuracy': 0.829, 'f1': 0.809, 'rouge1': nan, 'rougeL': nan}",0.8188778998778999,4,0,433318253.0,568370513.0783864,,True,0.829,0.809,,
,3.157823361506444,Not Specified,"{'accuracy': 0.833, 'f1': 0.802, 'rouge1': nan, 'rougeL': nan}",0.817206116207951,5,0,1334461229.0,422588940.6187031,,True,0.833,0.802,,
,0.7147232414393694,Not Specified,"{'accuracy': 0.865, 'f1': 0.851, 'rouge1': nan, 'rougeL': nan}",0.8579428904428903,5,0,438006125.0,612833191.3733582,,True,0.865,0.851,,
,0.6822182565490778,Not Specified,"{'accuracy': 0.853, 'f1': 0.824, 'rouge1': nan, 'rougeL': nan}",0.8382492546213477,5,0,438006125.0,642032254.040816,,True,0.853,0.824,,
,1.8754846173690545,Not Specified,"{'accuracy': 0.878, 'f1': 0.86, 'rouge1': nan, 'rougeL': nan}",0.8689067894131185,5,0,438006125.0,233542904.5610828,,True,0.878,0.86,,
,1.588438196368296,Not Specified,"{'accuracy': 0.869, 'f1': 0.852, 'rouge1': nan, 'rougeL': nan}",0.8604160371876814,5,0,438006125.0,275746406.75440145,,True,0.869,0.852,,
,1.5985216080073748,Not Specified,"{'accuracy': 0.857, 'f1': 0.836, 'rouge1': nan, 'rougeL': nan}",0.8463697578263437,5,0,438006125.0,274007009.23023075,,True,0.857,0.836,,
,0.7644156643824811,Not Specified,"{'accuracy': 0.91, 'f1': 0.935, 'rouge1': nan, 'rougeL': nan}",0.9223306233062332,5,0,438006125.0,572994700.9312466,,True,0.91,0.935,,
,0.8413403809338463,Not Specified,"{'accuracy': 0.902, 'f1': 0.931, 'rouge1': nan, 'rougeL': nan}",0.9162705946535734,5,0,438006125.0,520605137.8561372,,True,0.902,0.931,,
,0.6502317465394943,Not Specified,"{'accuracy': 0.922, 'f1': 0.944, 'rouge1': nan, 'rougeL': nan}",0.9328703108252948,5,0,438006125.0,673615410.7071055,,True,0.922,0.944,,
,0.8147216061910044,Not Specified,"{'accuracy': 0.906, 'f1': 0.933, 'rouge1': nan, 'rougeL': nan}",0.9193017944535076,5,0,438006125.0,537614470.6015238,,True,0.906,0.933,,
,1.0555869183889894,Not Specified,"{'accuracy': 0.91, 'f1': 0.934, 'rouge1': nan, 'rougeL': nan}",0.9218438177874188,5,0,438006125.0,414940842.2647697,,True,0.91,0.934,,
,1.0292657249217083,Not Specified,"{'accuracy': 0.812, 'f1': 0.8, 'rouge1': nan, 'rougeL': nan}",0.8059553349875932,4,0,438006125.0,425552036.169588,,True,0.812,0.8,,
,0.6232110285492835,Not Specified,"{'accuracy': 0.841, 'f1': 0.835, 'rouge1': nan, 'rougeL': nan}",0.837989260143198,4,0,438006125.0,702821524.2268655,,True,0.841,0.835,,
,0.9744207053095344,Not Specified,"{'accuracy': 0.824, 'f1': 0.812, 'rouge1': nan, 'rougeL': nan}",0.817955990220049,4,0,438006125.0,449504123.438,,True,0.824,0.812,,
,0.6594479502465727,Not Specified,"{'accuracy': 0.824, 'f1': 0.815, 'rouge1': nan, 'rougeL': nan}",0.8194752898108603,4,0,438006125.0,664201207.7469134,,True,0.824,0.815,,
,0.8429873610442068,Not Specified,"{'accuracy': 0.788, 'f1': 0.792, 'rouge1': nan, 'rougeL': nan}",0.7899949367088608,5,0,438006125.0,519588009.54909056,,True,0.788,0.792,,
,19.238000251078866,Not Specified,"{'accuracy': 0.999, 'f1': 0.969, 'rouge1': nan, 'rougeL': nan}",0.9837713414634146,2,0,667179825.0,34680310.65040581,,True,0.999,0.969,,
,0.6436453501778651,Not Specified,"{'accuracy': 0.869, 'f1': 0.652, 'rouge1': nan, 'rougeL': nan}",0.7450203813280737,4,0,438006125.0,680508489.463897,,True,0.869,0.652,,
,1.0492185026433665,Not Specified,"{'accuracy': 0.89, 'f1': 0.733, 'rouge1': nan, 'rougeL': nan}",0.803906346272335,4,0,438006125.0,417459398.4918316,,True,0.89,0.733,,
,1.0008458491802985,Not Specified,"{'accuracy': 0.89, 'f1': 0.722, 'rouge1': nan, 'rougeL': nan}",0.7972456575682382,4,0,438006125.0,437635950.9895863,,True,0.89,0.722,,
,1.2062625201613788,Not Specified,"{'accuracy': 0.89, 'f1': 0.727, 'rouge1': nan, 'rougeL': nan}",0.8002844774273346,4,0,438006125.0,363110117.1421638,,True,0.89,0.727,,
,1.58506390711431,Not Specified,"{'accuracy': 0.878, 'f1': 0.688, 'rouge1': nan, 'rougeL': nan}",0.7714738186462324,4,0,438006125.0,276333416.61120313,,True,0.878,0.688,,
,1.538605928853103,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,,,,True,,,,
,7.101169339115312,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,,,,True,,,,
,1.3260818006120507,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,,,,True,,,,
,0.000588925557747,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,,,,True,,,,
,0.0825722192587215,Not Specified,"{'accuracy': 0.999, 'f1': 0.978, 'rouge1': nan, 'rougeL': nan}",0.9883884673748102,2,0,667179825.0,8079955110.683678,,True,0.999,0.978,,
,0.0112423262668447,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,,,,True,,,,
,0.128606860489453,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,,,,True,,,,
,18.678658475473995,Not Specified,"{'accuracy': 0.999, 'f1': 0.964, 'rouge1': nan, 'rougeL': nan}",0.9811879775853284,2,0,667179825.0,35718829.9082635,,True,0.999,0.964,,
,10.620169750625417,Not Specified,"{'accuracy': 0.594, 'f1': 0.387, 'rouge1': nan, 'rougeL': nan}",0.4686605504587156,4,0,737779243.0,69469628.10613762,,True,0.594,0.387,,
,22.29520077707259,Not Specified,"{'accuracy': 0.999, 'f1': 0.975, 'rouge1': nan, 'rougeL': nan}",0.9868541033434648,2,0,667179825.0,29924817.976346664,,True,0.999,0.975,,
,23.303137544479885,Not Specified,"{'accuracy': 1.0, 'f1': 0.985, 'rouge1': nan, 'rougeL': nan}",0.9924433249370276,2,0,667179825.0,28630471.915059503,,True,1.0,0.985,,
,6.29,pretraining,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,125,2,439094139.0,69808289.1891892,,False,,,,
,0.9899872350262614,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.66429, 'rougeL': 0.66188}",0.6630828101977877,2,0,557969145.0,563612464.1397005,,True,,,0.66429,0.66188
,607.9833800689026,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.53144, 'rougeL': 0.5266299999999999}",0.529024066838678,2,0,1625537793.0,2673654.981844698,,True,,,0.53144,0.5266299999999999
,339.29944607016967,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': 0.30426, 'rougeL': 0.29262}",0.2983265018094089,2,0,1625537793.0,4790864.859425166,,True,,,0.30426,0.29262
,6.99192089941968,Not Specified,"{'accuracy': 0.95, 'f1': 0.95, 'rouge1': nan, 'rougeL': nan}",0.95,4,1,737766955.0,105517062.5659157,,True,0.95,0.95,,
,16.254745105263574,Not Specified,"{'accuracy': 0.999, 'f1': 0.975, 'rouge1': nan, 'rougeL': nan}",0.9868541033434648,2,0,667179825.0,41045234.5256374,,True,0.999,0.975,,
,22.03607609264655,Not Specified,"{'accuracy': 0.999, 'f1': 0.981, 'rouge1': nan, 'rougeL': nan}",0.9899181818181816,2,0,667179825.0,30276707.25926737,,True,0.999,0.981,,
,53.16467716910746,Not Specified,"{'accuracy': nan, 'f1': nan, 'rouge1': nan, 'rougeL': nan}",,3,0,310020485.0,5831324.509201467,,True,,,,
